"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_16.csv",,,,"Date:","10 Apr 2020 19:24:58 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.588,0.095,93.302,0.015,0.000,0.001,115.330,10488.739,0.0,0.0,0.0,0.0,3724.781,2765.718,1105879040.0,287334400.0,1090203648.0,65172017152.0
39.285,0.700,60.015,0.0,0.0,0.0,0.0,0.0,4134.0,8276.0,0.0,0.0,17320.0,5756.0,1883054080.0,287334400.0,1090207744.0,64394838016.0
39.940,0.050,60.010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17389.0,6001.0,1883435008.0,287334400.0,1090207744.0,64394457088.0
39.965,0.025,59.985,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,17315.0,5787.0,1883430912.0,287334400.0,1090207744.0,64394461184.0
39.970,0.075,59.555,0.400,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,17365.0,5636.0,1883295744.0,287334400.0,1090207744.0,64394596352.0
39.965,0.050,59.985,0.0,0.0,0.0,0.0,0.0,683.0,640.0,0.0,0.0,18166.0,5689.0,1883168768.0,287334400.0,1090207744.0,64394723328.0
39.985,0.050,59.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18321.0,6003.0,1882914816.0,287334400.0,1090207744.0,64394977280.0
39.990,0.025,59.985,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,18355.0,6093.0,1882869760.0,287334400.0,1090207744.0,64395022336.0
39.990,0.075,59.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18074.0,5460.0,1882734592.0,287334400.0,1090207744.0,64395157504.0
39.945,0.050,60.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17974.0,5433.0,1882607616.0,287334400.0,1090207744.0,64395284480.0
39.985,0.050,59.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17996.0,5448.0,1882591232.0,287334400.0,1090207744.0,64395300864.0
39.920,0.050,60.030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17955.0,5405.0,1882591232.0,287334400.0,1090207744.0,64395300864.0
39.995,0.050,59.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18008.0,5449.0,1882320896.0,287334400.0,1090207744.0,64395571200.0
39.920,0.075,60.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17962.0,5426.0,1882320896.0,287334400.0,1090207744.0,64395571200.0
39.995,0.025,59.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18002.0,5447.0,1882214400.0,287334400.0,1090207744.0,64395677696.0
39.930,0.050,60.020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17990.0,5508.0,1882087424.0,287334400.0,1090207744.0,64395804672.0
39.985,0.050,59.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17998.0,5444.0,1882038272.0,287334400.0,1090207744.0,64395853824.0
39.945,0.050,60.005,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,17960.0,5423.0,1882038272.0,287334400.0,1090207744.0,64395853824.0
39.995,0.050,59.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18026.0,5448.0,1882038272.0,287334400.0,1090207744.0,64395853824.0
39.935,0.075,59.990,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,17974.0,5439.0,1882038272.0,287334400.0,1090207744.0,64395853824.0
39.955,0.050,59.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17991.0,5474.0,1882038272.0,287334400.0,1090207744.0,64395853824.0
39.945,0.050,60.005,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,17969.0,5417.0,1881911296.0,287334400.0,1090207744.0,64395980800.0
39.980,0.050,59.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18155.0,5760.0,1881911296.0,287334400.0,1090207744.0,64395980800.0
39.995,0.075,59.930,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,18616.0,6678.0,1881911296.0,287334400.0,1090207744.0,64395980800.0
39.890,0.075,60.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18764.0,7103.0,1881911296.0,287334400.0,1090207744.0,64395980800.0
39.985,0.050,59.965,0.0,0.0,0.0,0.0,0.0,68.0,484.0,0.0,0.0,17979.0,5405.0,1881911296.0,287334400.0,1090207744.0,64395980800.0
39.970,0.075,59.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18059.0,5556.0,1881919488.0,287334400.0,1090207744.0,64395972608.0
