"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_A_4.csv",,,,"Date:","10 Apr 2020 19:17:02 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.336,10489.253,0.0,0.0,0.0,0.0,3724.490,2765.664,1105121280.0,287334400.0,1090117632.0,65172860928.0
9.223,0.050,90.727,0.0,0.0,0.0,0.0,0.0,9032.0,12384.0,0.0,0.0,4769.0,2796.0,1142509568.0,287334400.0,1090121728.0,65135468544.0
9.152,0.050,90.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.0,2868.0,1142509568.0,287334400.0,1090121728.0,65135468544.0
9.027,0.050,90.923,0.0,0.0,0.0,0.0,0.0,0.0,12524.0,0.0,0.0,4641.0,2775.0,1142493184.0,287334400.0,1090121728.0,65135484928.0
9.132,0.075,90.318,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,5168.0,2974.0,1142431744.0,287334400.0,1090121728.0,65135546368.0
9.052,0.075,90.873,0.0,0.0,0.0,0.0,0.0,68.0,483.0,0.0,0.0,5641.0,2969.0,1142439936.0,287334400.0,1090121728.0,65135538176.0
9.105,0.025,90.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5664.0,3047.0,1142312960.0,287334400.0,1090121728.0,65135665152.0
9.080,0.050,90.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5644.0,2950.0,1142112256.0,287334400.0,1090121728.0,65135865856.0
9.080,0.050,90.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5658.0,3049.0,1142095872.0,287334400.0,1090121728.0,65135882240.0
9.105,0.050,90.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,2960.0,1141968896.0,287334400.0,1090121728.0,65136009216.0
9.080,0.050,90.870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750.0,3234.0,1141952512.0,287334400.0,1090121728.0,65136025600.0
8.907,0.050,91.043,0.0,0.0,0.0,0.0,0.0,60.0,42.0,0.0,0.0,5819.0,3481.0,1141952512.0,287334400.0,1090121728.0,65136025600.0
8.954,0.050,90.970,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5474.0,3481.0,1141690368.0,287334400.0,1090121728.0,65136287744.0
9.207,0.025,90.768,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,5812.0,3272.0,1141563392.0,287334400.0,1090121728.0,65136414720.0
8.982,0.050,90.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.0,3212.0,1141563392.0,287334400.0,1090121728.0,65136414720.0
9.175,0.050,90.775,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,4703.0,2799.0,1141489664.0,287334400.0,1090121728.0,65136488448.0
9.080,0.075,90.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,2845.0,1141338112.0,287334400.0,1090121728.0,65136640000.0
9.127,0.025,90.848,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,4691.0,2775.0,1141338112.0,287334400.0,1090121728.0,65136640000.0
9.130,0.050,90.820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686.0,2866.0,1141211136.0,287334400.0,1090121728.0,65136766976.0
9.102,0.050,90.848,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,4679.0,2784.0,1141084160.0,287334400.0,1090121728.0,65136893952.0
9.155,0.050,90.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4704.0,2857.0,1141084160.0,287334400.0,1090121728.0,65136893952.0
9.080,0.025,90.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.0,2800.0,1141784576.0,287334400.0,1090121728.0,65136193536.0
9.202,0.050,90.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4729.0,2883.0,1141784576.0,287334400.0,1090121728.0,65136193536.0
9.055,0.050,90.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4670.0,2836.0,1141784576.0,287334400.0,1090121728.0,65136193536.0
9.102,0.050,90.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4702.0,2870.0,1141657600.0,287334400.0,1090121728.0,65136320512.0
9.152,0.075,90.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4720.0,2794.0,1141403648.0,287334400.0,1090121728.0,65136574464.0
9.007,0.025,90.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292.0,3491.0,1141403648.0,287334400.0,1090121728.0,65136574464.0
8.977,0.075,90.473,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,5805.0,3379.0,1141403648.0,287334400.0,1090121728.0,65136574464.0
8.907,0.025,91.043,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5319.0,3317.0,1141403648.0,287334400.0,1090121728.0,65136574464.0
9.175,0.075,90.750,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5567.0,3050.0,1141403648.0,287334400.0,1090121728.0,65136574464.0
9.105,0.050,90.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5657.0,3059.0,1141149696.0,287334400.0,1090121728.0,65136828416.0
9.055,0.050,90.895,0.0,0.0,0.0,0.0,0.0,683.0,574.0,0.0,0.0,5651.0,2968.0,1141018624.0,287334400.0,1090125824.0,65136955392.0
9.107,0.050,90.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.0,3296.0,1141018624.0,287334400.0,1090125824.0,65136955392.0
8.857,0.050,91.093,0.0,0.0,0.0,0.0,0.0,398.0,5050.0,0.0,0.0,5691.0,3219.0,1141026816.0,287334400.0,1090125824.0,65136947200.0
9.052,0.050,90.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5474.0,3477.0,1141026816.0,287334400.0,1090125824.0,65136947200.0
9.005,0.050,90.945,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,4699.0,2940.0,1140908032.0,287334400.0,1090125824.0,65137065984.0
9.152,0.050,90.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,3212.0,1140826112.0,287334400.0,1090125824.0,65137147904.0
9.059,0.025,90.916,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4668.0,2792.0,1140899840.0,287334400.0,1090125824.0,65137074176.0
9.105,0.050,90.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5663.0,3160.0,1140772864.0,287334400.0,1090125824.0,65137201152.0
9.105,0.050,90.845,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,5683.0,2980.0,1140772864.0,287334400.0,1090125824.0,65137201152.0
9.057,0.075,90.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5681.0,3114.0,1140772864.0,287334400.0,1090125824.0,65137201152.0
9.227,0.050,90.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5707.0,2991.0,1140772864.0,287334400.0,1090125824.0,65137201152.0
9.082,0.025,90.868,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5653.0,3047.0,1140772864.0,287334400.0,1090125824.0,65137201152.0
9.152,0.050,90.798,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5693.0,2978.0,1140772864.0,287334400.0,1090125824.0,65137201152.0
9.032,0.050,90.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5447.0,3048.0,1140645888.0,287334400.0,1090125824.0,65137328128.0
9.075,0.050,90.875,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4671.0,2792.0,1140654080.0,287334400.0,1090125824.0,65137319936.0
9.057,0.075,90.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5131.0,3293.0,1140645888.0,287334400.0,1090125824.0,65137328128.0
9.030,0.025,90.945,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4652.0,2845.0,1140580352.0,287334400.0,1090125824.0,65137393664.0
9.152,0.050,90.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707.0,2853.0,1140580352.0,287334400.0,1090125824.0,65137393664.0
9.002,0.100,90.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4669.0,2798.0,1140580352.0,287334400.0,1090125824.0,65137393664.0
9.177,0.050,90.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.0,3224.0,1140707328.0,287334400.0,1090125824.0,65137266688.0
9.005,0.050,90.945,0.0,0.0,0.0,0.0,0.0,68.0,483.0,0.0,0.0,4726.0,2960.0,1140707328.0,287334400.0,1090125824.0,65137266688.0
9.102,0.050,90.348,0.500,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,5077.0,3130.0,1140580352.0,287334400.0,1090125824.0,65137393664.0
9.032,0.025,90.943,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5648.0,2988.0,1140588544.0,287334400.0,1090125824.0,65137385472.0
2.702,0.075,97.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3178.0,2494.0,1094758400.0,287334400.0,1090129920.0,65183211520.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,530.0,3096.0,0.0,0.0,2000.0,2125.0,1094758400.0,287334400.0,1090129920.0,65183211520.0
