"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_32.csv",,,,"Date:","10 Apr 2020 19:28:32 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.588,0.095,93.301,0.015,0.000,0.001,115.328,10488.508,0.0,0.0,0.0,0.0,3725.110,2765.786,1115697152.0,287334400.0,1090244608.0,65162158080.0
70.022,0.824,29.153,0.0,0.0,0.0,0.0,0.0,4134.0,7110.0,0.0,0.0,29362.0,7779.0,1848217600.0,287334400.0,1090248704.0,64429633536.0
69.160,0.050,30.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28688.0,7698.0,1848082432.0,287334400.0,1090248704.0,64429768704.0
66.908,0.050,33.042,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,27891.0,7719.0,1847959552.0,287334400.0,1090248704.0,64429891584.0
69.200,0.050,30.275,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,28729.0,7753.0,1847832576.0,287334400.0,1090248704.0,64430018560.0
67.808,0.075,32.117,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,28247.0,7765.0,1847558144.0,287334400.0,1090248704.0,64430292992.0
67.717,0.025,32.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28151.0,7700.0,1847484416.0,287334400.0,1090248704.0,64430366720.0
69.025,0.075,30.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28676.0,7724.0,1847353344.0,287334400.0,1090248704.0,64430497792.0
69.217,0.050,30.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28748.0,7752.0,1847226368.0,287334400.0,1090248704.0,64430624768.0
68.267,0.050,31.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28380.0,7755.0,1847205888.0,287334400.0,1090248704.0,64430645248.0
69.142,0.050,30.808,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,28964.0,7793.0,1847152640.0,287334400.0,1090248704.0,64430698496.0
58.690,0.075,41.235,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,24735.0,7186.0,1847025664.0,287334400.0,1090248704.0,64430825472.0
53.715,0.050,46.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23102.0,6739.0,1847025664.0,287334400.0,1090248704.0,64430825472.0
62.097,0.050,37.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26448.0,7539.0,1846763520.0,287334400.0,1090248704.0,64431087616.0
67.992,0.050,31.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28271.0,7704.0,1840345088.0,287334400.0,1090248704.0,64437506048.0
68.917,0.075,31.008,0.0,0.0,0.0,0.0,0.0,743.0,640.0,0.0,0.0,28691.0,7760.0,1840345088.0,287334400.0,1090248704.0,64437506048.0
68.900,0.050,31.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28673.0,7721.0,1840353280.0,287334400.0,1090248704.0,64437497856.0
67.167,0.075,32.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28189.0,7742.0,1840226304.0,287334400.0,1090248704.0,64437624832.0
69.085,0.075,30.840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28718.0,7729.0,1840226304.0,287334400.0,1090248704.0,64437624832.0
64.982,0.025,34.992,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,27575.0,7637.0,1840226304.0,287334400.0,1090248704.0,64437624832.0
61.681,0.050,38.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26350.0,7584.0,1840222208.0,287334400.0,1090248704.0,64437628928.0
63.973,0.050,35.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26879.0,7575.0,1840222208.0,287334400.0,1090248704.0,64437628928.0
69.0,0.050,30.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28677.0,7702.0,1840197632.0,287334400.0,1090248704.0,64437653504.0
66.375,0.050,33.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28035.0,7897.0,1840197632.0,287334400.0,1090248704.0,64437653504.0
65.591,0.050,34.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27329.0,7516.0,1840197632.0,287334400.0,1090248704.0,64437653504.0
69.085,0.075,30.840,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,28709.0,7779.0,1840189440.0,287334400.0,1090248704.0,64437661696.0
69.508,0.050,30.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28859.0,7769.0,1840197632.0,287334400.0,1090248704.0,64437653504.0
69.567,0.050,30.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28889.0,7749.0,1840197632.0,287334400.0,1090248704.0,64437653504.0
