"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_8.csv",,,,"Date:","10 Apr 2020 19:17:58 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.336,10489.195,0.0,0.0,0.0,0.0,3724.498,2765.665,1107718144.0,287334400.0,1090129920.0,65170251776.0
18.620,0.225,81.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9955.0,4568.0,1448337408.0,287334400.0,1090129920.0,64829632512.0
19.365,0.325,80.310,0.0,0.0,0.0,0.0,0.0,4324.0,7928.0,0.0,0.0,10228.0,4468.0,1897259008.0,287334400.0,1090134016.0,64380706816.0
18.405,0.075,81.520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9459.0,3885.0,1897259008.0,287334400.0,1090134016.0,64380706816.0
19.525,0.075,79.925,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,9864.0,3832.0,1897246720.0,287334400.0,1090134016.0,64380719104.0
19.535,0.075,80.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9860.0,3867.0,1897246720.0,287334400.0,1090134016.0,64380719104.0
19.485,0.050,80.465,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,10006.0,4117.0,1897005056.0,287334400.0,1090134016.0,64380960768.0
19.540,0.050,80.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869.0,3888.0,1896804352.0,287334400.0,1090134016.0,64381161472.0
19.515,0.025,80.460,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,9820.0,3726.0,1896804352.0,287334400.0,1090134016.0,64381161472.0
19.540,0.050,80.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9834.0,3804.0,1896779776.0,287334400.0,1090134016.0,64381186048.0
19.530,0.050,80.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9819.0,3729.0,1896779776.0,287334400.0,1090134016.0,64381186048.0
19.545,0.025,80.430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9824.0,3805.0,1896779776.0,287334400.0,1090134016.0,64381186048.0
19.545,0.025,80.430,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9824.0,3728.0,1896652800.0,287334400.0,1090134016.0,64381313024.0
19.480,0.050,79.995,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,9811.0,3810.0,1896517632.0,287334400.0,1090134016.0,64381448192.0
19.585,0.025,80.390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9846.0,3735.0,1896517632.0,287334400.0,1090134016.0,64381448192.0
19.570,0.025,80.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869.0,3884.0,1896644608.0,287334400.0,1090134016.0,64381321216.0
19.505,0.050,80.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,3740.0,1896644608.0,287334400.0,1090134016.0,64381321216.0
19.565,0.025,80.410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9863.0,3844.0,1896644608.0,287334400.0,1090134016.0,64381321216.0
19.510,0.050,80.440,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,9823.0,3743.0,1896390656.0,287334400.0,1090134016.0,64381575168.0
19.545,0.050,80.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9983.0,4016.0,1896390656.0,287334400.0,1090134016.0,64381575168.0
