"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_A_O2_4.csv",,,,"Date:","10 Apr 2020 21:26:38 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.239,10488.150,0.0,0.0,0.0,0.0,3725.205,2765.739,1042538496.0,287551488.0,1070657536.0,65254686720.0
9.595,0.075,90.330,0.0,0.0,0.0,0.0,0.0,8966.0,11882.0,0.0,0.0,4974.0,2951.0,1067962368.0,287551488.0,1070661632.0,65229258752.0
9.402,0.050,90.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4933.0,3031.0,1068097536.0,287551488.0,1070661632.0,65229123584.0
9.382,0.025,90.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896.0,3003.0,1068097536.0,287551488.0,1070661632.0,65229123584.0
9.455,0.050,90.020,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,5319.0,3171.0,1067839488.0,287551488.0,1070661632.0,65229381632.0
9.430,0.050,90.495,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5843.0,3289.0,1067839488.0,287551488.0,1070661632.0,65229381632.0
9.482,0.050,90.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.0,3228.0,1067712512.0,287551488.0,1070661632.0,65229508608.0
9.457,0.050,90.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819.0,3216.0,1067614208.0,287551488.0,1070661632.0,65229606912.0
9.610,0.025,90.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893.0,3182.0,1067495424.0,287551488.0,1070661632.0,65229725696.0
2.926,0.075,96.973,0.025,0.0,0.0,0.0,0.0,470.0,3050.0,0.0,0.0,3320.0,2561.0,1027952640.0,287551488.0,1070661632.0,65269268480.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.0,2196.0,1027825664.0,287551488.0,1070661632.0,65269395456.0
