"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_A_O3_4.csv",,,,"Date:","10 Apr 2020 23:18:23 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.583,0.095,93.306,0.015,0.000,0.001,115.155,10481.086,0.0,0.0,0.0,0.0,3724.460,2765.648,1070587904.0,287563776.0,1072558080.0,65224724480.0
9.750,0.050,90.200,0.0,0.0,0.0,0.0,0.0,9348.0,12414.0,0.0,0.0,5138.0,2973.0,1072676864.0,287563776.0,1072558080.0,65222635520.0
9.998,0.050,89.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5071.0,2946.0,1072672768.0,287563776.0,1072562176.0,65222635520.0
10.003,0.050,89.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5482.0,3697.0,1072672768.0,287563776.0,1072562176.0,65222635520.0
9.980,0.050,89.495,0.475,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,5254.0,3281.0,1072418816.0,287563776.0,1072562176.0,65222889472.0
9.982,0.050,89.967,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5299.0,3282.0,1072418816.0,287563776.0,1072562176.0,65222889472.0
10.0,0.075,89.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5307.0,3028.0,1072418816.0,287563776.0,1072562176.0,65222889472.0
5.928,0.050,94.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4002.0,2796.0,1028448256.0,287563776.0,1072562176.0,65266860032.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,2209.0,1028419584.0,287563776.0,1072566272.0,65266884608.0
