"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_A_O2_2.csv",,,,"Date:","10 Apr 2020 21:23:51 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.241,10488.331,0.0,0.0,0.0,0.0,3725.175,2765.734,1029701632.0,287551488.0,1070518272.0,65267662848.0
4.971,0.125,94.879,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3949.0,2933.0,1067700224.0,287551488.0,1070522368.0,65229660160.0
5.004,0.050,94.946,0.0,0.0,0.0,0.0,0.0,114078.0,18695.0,0.0,0.0,4095.0,2691.0,1067982848.0,287551488.0,1070624768.0,65229275136.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.0,2829.0,1067474944.0,287551488.0,1070624768.0,65229783040.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,2583.0,1067466752.0,287551488.0,1070624768.0,65229791232.0
5.004,0.050,94.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4057.0,2677.0,1067466752.0,287551488.0,1070624768.0,65229791232.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4059.0,2617.0,1067347968.0,287551488.0,1070624768.0,65229910016.0
5.004,0.050,94.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4037.0,2668.0,1067298816.0,287551488.0,1070624768.0,65229959168.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,60.0,42.0,0.0,0.0,4038.0,2593.0,1067298816.0,287551488.0,1070624768.0,65229959168.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4036.0,2672.0,1067053056.0,287551488.0,1070624768.0,65230204928.0
5.004,0.050,94.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.0,2637.0,1067053056.0,287551488.0,1070624768.0,65230204928.0
5.003,0.025,94.947,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,2673.0,1067044864.0,287551488.0,1070624768.0,65230213120.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4025.0,2573.0,1066917888.0,287551488.0,1070624768.0,65230340096.0
5.004,0.050,94.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4052.0,2703.0,1066909696.0,287551488.0,1070624768.0,65230348288.0
5.004,0.025,94.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4030.0,2570.0,1066909696.0,287551488.0,1070624768.0,65230348288.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.0,2686.0,1066782720.0,287551488.0,1070624768.0,65230475264.0
5.005,0.025,94.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,2576.0,1066790912.0,287551488.0,1070624768.0,65230467072.0
4.052,0.050,95.898,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,3707.0,2619.0,1020719104.0,287551488.0,1070624768.0,65276538880.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,470.0,3050.0,0.0,0.0,2000.0,2124.0,1020821504.0,287551488.0,1070628864.0,65276432384.0
