"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_is_C_O2.csv",,,,"Date:","08 Apr 2020 18:24:05 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
13.031,0.313,86.630,0.022,0.000,0.004,168.682,16631.837,0.0,0.0,30.503,1582.536,7447.239,4029.262,1234427904.0,239697920.0,272130048.0,65907978240.0
6.003,0.604,93.393,0.0,0.0,0.0,0.0,0.0,14765727.0,570095.0,0.0,0.0,7218.0,5831.0,1762267136.0,239697920.0,272310272.0,65379958784.0
6.253,0.104,93.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4196.0,2934.0,1793646592.0,239697920.0,272302080.0,65348587520.0
6.529,0.355,93.075,0.0,0.0,0.042,0.0,0.0,996508.0,92495.0,0.0,0.0,8336.0,6737.0,1820209152.0,239697920.0,273186816.0,65321140224.0
6.254,0.083,93.642,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206.0,3016.0,1849552896.0,239697920.0,273190912.0,65291792384.0
6.423,0.271,92.868,0.438,0.0,0.0,0.0,155648.0,106017.0,93273.0,0.0,0.0,6563.0,5036.0,1879150592.0,239697920.0,273190912.0,65262194688.0
6.336,0.208,93.435,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,6015.0,4588.0,1904435200.0,239697920.0,273223680.0,65236877312.0
6.253,0.125,93.622,0.0,0.0,0.0,0.0,0.0,251274.0,191426.0,0.0,0.0,4190.0,2934.0,1931776000.0,239697920.0,273223680.0,65209536512.0
6.464,0.354,93.161,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,7834.0,6286.0,1959276544.0,239697920.0,273248256.0,65182011392.0
