"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_is_C_intel_O3.csv",,,,"Date:","10 Apr 2020 02:14:02 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
12.960,0.311,86.704,0.022,0.000,0.004,166.546,16436.375,0.0,0.0,30.116,1562.461,7424.107,4036.395,5388787712.0,239726592.0,685084672.0,61340635136.0
4.187,0.062,95.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.0,2631.0,5422399488.0,239726592.0,685142016.0,61306966016.0
4.150,0.063,95.787,0.0,0.0,0.0,0.0,0.0,140238.0,71008.0,0.0,0.0,3750.0,2614.0,5453230080.0,239726592.0,685170688.0,61276106752.0
4.168,0.042,95.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,2420.0,5483945984.0,239726592.0,685170688.0,61245390848.0
4.147,0.042,95.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.0,2461.0,5514563584.0,239726592.0,685170688.0,61214773248.0
4.148,0.042,95.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,2417.0,5545320448.0,239726592.0,685170688.0,61184016384.0
4.168,0.042,95.457,0.333,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,3105.0,2505.0,5576212480.0,239726592.0,685170688.0,61153124352.0
4.147,0.063,95.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.0,2501.0,5608939520.0,239726592.0,685170688.0,61120397312.0
4.148,0.042,95.811,0.0,0.0,0.0,0.0,0.0,775.0,575.0,0.0,0.0,3080.0,2504.0,5638512640.0,239726592.0,685170688.0,61090824192.0
4.148,0.042,95.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,2406.0,5668839424.0,239726592.0,685170688.0,61060497408.0
4.147,0.042,95.812,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3049.0,2459.0,5699334144.0,239726592.0,685170688.0,61030002688.0
4.148,0.042,95.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,2418.0,5729959936.0,239726592.0,685170688.0,60999376896.0
4.166,0.062,95.772,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3046.0,2458.0,5762703360.0,239726592.0,685170688.0,60966633472.0
4.148,0.042,95.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,2417.0,5793271808.0,239726592.0,685170688.0,60936065024.0
4.148,0.042,95.811,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3045.0,2456.0,5823639552.0,239726592.0,685170688.0,60905697280.0
4.148,0.063,95.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3787.0,2979.0,5853941760.0,239726592.0,685170688.0,60875395072.0
4.190,0.104,95.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.0,3049.0,5884715008.0,239726592.0,685170688.0,60844621824.0
4.148,0.063,95.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,2629.0,5917163520.0,239726592.0,685170688.0,60812173312.0
4.147,0.083,95.749,0.0,0.0,0.021,0.0,0.0,68.0,482.0,0.0,0.0,4052.0,2689.0,5945942016.0,239726592.0,685170688.0,60783394816.0
3.917,0.313,95.770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,2682.0,6485352448.0,239726592.0,685170688.0,60243984384.0
4.128,0.083,95.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.0,2643.0,6519857152.0,239726592.0,685170688.0,60209479680.0
4.188,0.083,95.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.0,2639.0,6521061376.0,239726592.0,685170688.0,60208275456.0
4.168,0.063,95.770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.0,2676.0,6522322944.0,239726592.0,685170688.0,60207013888.0
4.169,0.042,95.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,2615.0,6523711488.0,239726592.0,685170688.0,60205625344.0
