"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_ep_C.csv",,,,"Date:","07 Apr 2020 23:26:49 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
13.098,0.299,86.577,0.022,0.000,0.004,169.979,16740.113,0.0,0.0,30.738,1594.737,7466.188,4028.042,1044025344.0,239509504.0,185303040.0,66185396224.0
0.021,0.042,99.938,0.0,0.0,0.0,0.0,0.0,2240.0,3108.0,0.0,0.0,2002.0,2180.0,1044279296.0,239509504.0,185303040.0,66185142272.0


"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_ep_C.csv",,,,"Date:","07 Apr 2020 23:42:19 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
13.097,0.299,86.578,0.022,0.000,0.004,169.961,16738.560,0.0,0.0,30.735,1594.569,7466.053,4037.776,1044733952.0,239509504.0,455380992.0,65914609664.0
2.041,0.042,97.876,0.042,0.0,0.0,0.0,0.0,7262504.0,43952.0,0.0,0.0,3269.0,2703.0,1046216704.0,239509504.0,456716288.0,65911791616.0
2.084,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.0,2378.0,1046216704.0,239509504.0,456716288.0,65911791616.0
2.085,0.021,97.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033.0,2415.0,1046564864.0,239509504.0,456994816.0,65911164928.0
2.085,0.021,97.477,0.417,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3019.0,2403.0,1046560768.0,239509504.0,456994816.0,65911169024.0
2.105,0.021,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.0,2410.0,1046560768.0,239509504.0,456994816.0,65911169024.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,2472.0,1047453696.0,239509504.0,456994816.0,65910276096.0
2.085,0.021,97.895,0.0,0.0,0.0,0.0,0.0,182.0,256.0,0.0,0.0,3019.0,2424.0,1047314432.0,239509504.0,456994816.0,65910415360.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.0,2405.0,1047187456.0,239509504.0,456994816.0,65910542336.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3026.0,2432.0,1047162880.0,239509504.0,456994816.0,65910566912.0
2.085,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,2426.0,1047027712.0,239509504.0,456994816.0,65910702080.0
2.084,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,2427.0,1047027712.0,239509504.0,456994816.0,65910702080.0
2.105,0.042,97.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,2422.0,1047027712.0,239509504.0,456994816.0,65910702080.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.0,2565.0,1046884352.0,239509504.0,456994816.0,65910845440.0
2.085,0.021,97.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.0,2408.0,1046884352.0,239509504.0,456994816.0,65910845440.0
2.084,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3031.0,2426.0,1046867968.0,239509504.0,456994816.0,65910861824.0
2.105,0.021,97.853,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,2402.0,1046740992.0,239509504.0,456994816.0,65910988800.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,3015.0,2421.0,1046745088.0,239509504.0,456994816.0,65910984704.0
2.085,0.021,97.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,2403.0,1046745088.0,239509504.0,456994816.0,65910984704.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,242.0,256.0,0.0,0.0,3037.0,2436.0,1046626304.0,239509504.0,456994816.0,65911103488.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,2391.0,1046626304.0,239509504.0,456994816.0,65911103488.0
2.085,0.021,97.894,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3014.0,2416.0,1046626304.0,239509504.0,456994816.0,65911103488.0
2.084,0.042,97.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.0,2425.0,1046499328.0,239509504.0,456994816.0,65911230464.0
2.085,0.021,97.894,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3052.0,2472.0,1046499328.0,239509504.0,456994816.0,65911230464.0
2.105,0.104,97.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3068.0,2449.0,1046495232.0,239509504.0,456998912.0,65911230464.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,128.0,454.0,0.0,0.0,3139.0,2661.0,1046450176.0,239509504.0,456998912.0,65911275520.0
2.085,0.021,97.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984.0,2398.0,1046450176.0,239509504.0,456998912.0,65911275520.0
2.085,0.042,97.874,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3030.0,2417.0,1046450176.0,239509504.0,456998912.0,65911275520.0
