"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_ep_C_O2.csv",,,,"Date:","08 Apr 2020 18:24:56 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
13.031,0.313,86.630,0.022,0.000,0.004,168.681,16631.868,0.0,0.0,30.503,1582.527,7447.229,4029.266,1735987200.0,239697920.0,273731584.0,65404817408.0
6.249,0.083,93.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4209.0,2927.0,1735458816.0,239697920.0,273735680.0,65405341696.0
6.253,0.125,93.622,0.0,0.0,0.0,0.0,0.0,29337.0,43107.0,0.0,0.0,4185.0,2907.0,1735430144.0,239697920.0,273756160.0,65405349888.0
6.233,0.083,93.663,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,4165.0,2871.0,1735159808.0,239697920.0,273756160.0,65405620224.0
6.255,0.083,93.244,0.417,0.0,0.0,0.0,12288.0,5443.0,39049.0,0.0,0.0,4187.0,2905.0,1734688768.0,239697920.0,273756160.0,65406091264.0
6.255,0.083,93.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4178.0,2882.0,1734557696.0,239697920.0,273760256.0,65406218240.0
6.232,0.104,93.643,0.021,0.0,0.0,0.0,0.0,3760.0,33632.0,0.0,0.0,4162.0,2893.0,1734430720.0,239697920.0,273760256.0,65406345216.0
6.275,0.083,93.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0,3089.0,1734041600.0,239697920.0,273760256.0,65406734336.0
6.234,0.104,93.661,0.0,0.0,0.0,0.0,0.0,3156.0,22540.0,0.0,0.0,4381.0,3257.0,1733492736.0,239697920.0,273760256.0,65407283200.0
6.276,0.063,93.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.0,3125.0,1733201920.0,239697920.0,273764352.0,65407569920.0
6.191,0.104,93.642,0.063,0.0,0.0,0.0,16384.0,3588.0,18384.0,0.0,0.0,4350.0,3295.0,1732947968.0,239697920.0,273764352.0,65407823872.0
6.255,0.083,93.620,0.042,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,4364.0,3275.0,1732685824.0,239697920.0,273764352.0,65408086016.0
6.236,0.104,93.660,0.0,0.0,0.0,0.0,0.0,3072.0,14514.0,0.0,0.0,4275.0,3088.0,1732550656.0,239697920.0,273764352.0,65408221184.0
