"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-4.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_ep_A_intel_O2.csv",,,,"Date:","10 Apr 2020 02:10:52 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
68.350,0.447,31.167,0.033,0.000,0.003,811.138,76151.265,0.0,0.0,78.696,901.278,11518.042,20210.154,2708303872.0,271462400.0,1977114624.0,62697353216.0
80.063,0.542,19.395,0.0,0.0,0.0,0.0,0.0,912022.0,17642.0,0.0,0.0,39389.0,14627.0,2708369408.0,271462400.0,1977319424.0,62697082880.0
83.396,0.458,16.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41496.0,14837.0,2708361216.0,271462400.0,1977319424.0,62697091072.0
81.553,0.459,17.988,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40459.0,14670.0,2708291584.0,271462400.0,1977319424.0,62697160704.0
80.217,0.521,19.199,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39824.0,14562.0,2708209664.0,271462400.0,1977319424.0,62697242624.0
82.767,0.479,16.733,0.021,0.0,0.0,0.0,16384.0,720.0,804.0,0.0,0.0,41112.0,14644.0,2708209664.0,271462400.0,1977319424.0,62697242624.0
80.271,0.521,19.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39858.0,14756.0,2708209664.0,271462400.0,1977319424.0,62697242624.0
84.069,0.458,15.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41694.0,14526.0,2708209664.0,271462400.0,1977319424.0,62697242624.0
80.183,0.521,19.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39910.0,15010.0,2708082688.0,271462400.0,1977319424.0,62697369600.0
81.372,0.502,18.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40331.0,15497.0,2708082688.0,271462400.0,1977319424.0,62697369600.0
82.066,0.479,17.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40776.0,14719.0,2708082688.0,271462400.0,1977319424.0,62697369600.0
83.410,0.481,16.109,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,41308.0,15079.0,2708082688.0,271462400.0,1977319424.0,62697369600.0
79.037,0.521,20.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39295.0,15343.0,2708082688.0,271462400.0,1977319424.0,62697369600.0
84.105,0.396,15.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41692.0,15314.0,2708058112.0,271462400.0,1977319424.0,62697394176.0
81.727,0.563,17.710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40579.0,15250.0,2695483392.0,271462400.0,1977319424.0,62709968896.0
80.705,0.480,18.794,0.021,0.0,0.0,0.0,0.0,68.0,491.0,0.0,0.0,40089.0,15610.0,2695483392.0,271462400.0,1977319424.0,62709968896.0
82.694,0.480,16.806,0.021,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,41065.0,15007.0,2695475200.0,271462400.0,1977319424.0,62709977088.0
81.721,0.418,17.861,0.0,0.0,0.0,0.0,0.0,893.0,642.0,0.0,0.0,40497.0,15256.0,2695475200.0,271462400.0,1977319424.0,62709977088.0
82.787,0.459,16.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41048.0,14558.0,2695475200.0,271462400.0,1977319424.0,62709977088.0
90.156,0.334,9.510,0.0,0.0,0.0,0.0,0.0,1472.0,2796.0,0.0,0.0,44503.0,13979.0,2694856704.0,271462400.0,1977319424.0,62710595584.0
99.375,0.104,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48779.0,12771.0,2694856704.0,271462400.0,1977319424.0,62710595584.0
