"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/662/dstat_ep_A_intel_O3.csv",,,,"Date:","10 Apr 2020 02:17:27 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
12.960,0.311,86.704,0.022,0.000,0.004,166.542,16436.030,0.0,0.0,30.115,1562.426,7424.021,4036.365,5626060800.0,239726592.0,687009792.0,61101436928.0
4.165,0.042,95.773,0.0,0.0,0.021,0.0,0.0,912906.0,16142.0,0.0,0.0,4082.0,2699.0,5626970112.0,239726592.0,687013888.0,61100523520.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051.0,2683.0,5628346368.0,239726592.0,687017984.0,61099143168.0
4.170,0.021,95.809,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4049.0,2672.0,5630115840.0,239726592.0,687017984.0,61097373696.0
4.169,0.042,95.372,0.417,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,4035.0,2653.0,5630877696.0,239726592.0,687017984.0,61096611840.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4091.0,2730.0,5631766528.0,239726592.0,687017984.0,61095723008.0
4.190,0.021,95.768,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,4086.0,2737.0,5632909312.0,239726592.0,687017984.0,61094580224.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,833.0,640.0,0.0,0.0,4046.0,2654.0,5633544192.0,239726592.0,687017984.0,61093945344.0
4.170,0.021,95.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4041.0,2655.0,5634514944.0,239726592.0,687017984.0,61092974592.0
4.169,0.042,95.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.0,2652.0,5635395584.0,239726592.0,687017984.0,61092093952.0
3.190,0.021,96.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.0,2551.0,5635497984.0,239726592.0,687017984.0,61091991552.0
2.105,0.042,97.853,0.0,0.0,0.0,0.0,0.0,1228.0,2796.0,0.0,0.0,3068.0,2495.0,5636276224.0,239726592.0,687017984.0,61091213312.0
