"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_is_C_intel_O3.csv",,,,"Date:","10 Apr 2020 02:13:56 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.617,0.095,93.272,0.015,0.000,0.001,116.119,10554.793,0.0,0.0,0.0,0.0,3730.460,2767.981,1028632576.0,287309824.0,1086767104.0,65252724736.0
2.476,0.075,97.449,0.0,0.0,0.0,0.0,0.0,104170.0,44648.0,0.0,0.0,3016.0,2362.0,1061965824.0,287309824.0,1086787584.0,65219371008.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,2418.0,1103929344.0,287309824.0,1086844928.0,65177350144.0
2.479,0.050,97.471,0.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,0.0,3418.0,3267.0,1143902208.0,287309824.0,1086844928.0,65137377280.0
2.479,0.075,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.0,3193.0,1183326208.0,287309824.0,1086844928.0,65097953280.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3117.0,2632.0,1225285632.0,287309824.0,1086844928.0,65055993856.0
2.478,0.075,96.971,0.476,0.0,0.0,0.0,53248.0,0.0,0.0,0.0,0.0,3250.0,2902.0,1265258496.0,287309824.0,1086844928.0,65016020992.0
2.529,0.100,97.370,0.0,0.0,0.0,0.0,0.0,276.0,3770.0,0.0,0.0,3530.0,3489.0,1306763264.0,287309824.0,1086844928.0,64974516224.0
2.480,0.050,97.470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446.0,3388.0,1346260992.0,287309824.0,1086844928.0,64935018496.0
2.478,0.100,97.422,0.0,0.0,0.0,0.0,0.0,128.0,511.0,0.0,0.0,3447.0,3341.0,1386233856.0,287309824.0,1086844928.0,64895045632.0
2.504,0.075,97.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373.0,3165.0,1427537920.0,287309824.0,1086844928.0,64853741568.0
2.479,0.075,97.446,0.0,0.0,0.0,0.0,45056.0,0.0,0.0,0.0,0.0,3073.0,2469.0,1467510784.0,287309824.0,1086844928.0,64813768704.0
2.479,0.050,97.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3097.0,2556.0,1509343232.0,287309824.0,1086844928.0,64771936256.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,683.0,574.0,0.0,0.0,2995.0,2340.0,1549062144.0,287309824.0,1086844928.0,64732217344.0
2.228,0.325,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.0,2418.0,2099163136.0,287309824.0,1086844928.0,64182116352.0
2.477,0.075,97.447,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3005.0,2348.0,2132652032.0,287309824.0,1086844928.0,64148627456.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995.0,2438.0,2132652032.0,287309824.0,1086844928.0,64148627456.0
2.528,0.025,97.447,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3019.0,2436.0,2132660224.0,287309824.0,1086844928.0,64148619264.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,2446.0,2132480000.0,287309824.0,1086844928.0,64148799488.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,3011.0,2364.0,2132353024.0,287309824.0,1086844928.0,64148926464.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016.0,2449.0,2132099072.0,287309824.0,1086844928.0,64149180416.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,2380.0,2132099072.0,287309824.0,1086844928.0,64149180416.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,2481.0,2131972096.0,287309824.0,1086844928.0,64149307392.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,2378.0,2131972096.0,287309824.0,1086844928.0,64149307392.0
2.503,0.050,97.422,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,2984.0,2424.0,2131845120.0,287309824.0,1086844928.0,64149434368.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2334.0,2131591168.0,287309824.0,1086844928.0,64149688320.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.0,2434.0,2131558400.0,287309824.0,1086844928.0,64149721088.0
2.504,0.025,97.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.0,2338.0,2131558400.0,287309824.0,1086844928.0,64149721088.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,2452.0,2131558400.0,287309824.0,1086844928.0,64149721088.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,2410.0,2131558400.0,287309824.0,1086844928.0,64149721088.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.0,2425.0,2131464192.0,287309824.0,1086849024.0,64149811200.0
2.178,0.050,97.772,0.0,0.0,0.0,0.0,20480.0,180.0,0.0,0.0,0.0,2966.0,2401.0,1022455808.0,287309824.0,1086849024.0,65258819584.0
0.025,0.075,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,2217.0,1022205952.0,287309824.0,1086853120.0,65259065344.0
