"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_is_C_intel.csv",,,,"Date:","10 Apr 2020 01:55:22 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.618,0.095,93.271,0.015,0.000,0.001,116.133,10555.935,0.0,0.0,0.0,0.0,3730.633,2768.039,1031811072.0,287309824.0,1069445120.0,65266868224.0
2.501,0.075,97.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3226.0,2843.0,1067163648.0,287309824.0,1069481984.0,65231478784.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,4251294.0,224794.0,0.0,0.0,3048.0,2396.0,1107140608.0,287309824.0,1069514752.0,65191469056.0
2.478,0.075,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051.0,2518.0,1149370368.0,287309824.0,1069514752.0,65149239296.0
2.503,0.100,97.397,0.0,0.0,0.0,0.0,0.0,683.0,574.0,0.0,0.0,3225.0,2806.0,1188835328.0,287309824.0,1069514752.0,65109774336.0
2.504,0.075,97.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248.0,2851.0,1230897152.0,287309824.0,1069514752.0,65067712512.0
2.479,0.075,96.945,0.501,0.0,0.0,0.0,102400.0,0.0,0.0,0.0,0.0,3260.0,2854.0,1270362112.0,287309824.0,1069514752.0,65028247552.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.0,2759.0,1312059392.0,287309824.0,1069514752.0,64986550272.0
2.478,0.075,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,2364.0,1351774208.0,287309824.0,1069514752.0,64946835456.0
2.478,0.075,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.0,2397.0,1392959488.0,287309824.0,1069514752.0,64905650176.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,2364.0,1432776704.0,287309824.0,1069514752.0,64865832960.0
2.478,0.075,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,2402.0,1474846720.0,287309824.0,1069514752.0,64823762944.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074.0,2441.0,1514475520.0,287309824.0,1069514752.0,64784134144.0
2.479,0.075,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203.0,2809.0,1553461248.0,287309824.0,1069514752.0,64745148416.0
2.228,0.350,97.422,0.0,0.0,0.0,0.0,0.0,683.0,402.0,0.0,0.0,3041.0,2402.0,2099482624.0,287309824.0,1069514752.0,64199127040.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203.0,2794.0,2132463616.0,287309824.0,1069514752.0,64166146048.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.0,2356.0,2132455424.0,287309824.0,1069514752.0,64166154240.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.0,2424.0,2132336640.0,287309824.0,1069514752.0,64166273024.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,2379.0,2132209664.0,287309824.0,1069514752.0,64166400000.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2991.0,2405.0,2132160512.0,287309824.0,1069514752.0,64166449152.0
2.527,0.050,97.398,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3018.0,2388.0,2131779584.0,287309824.0,1069514752.0,64166830080.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.0,2398.0,2131415040.0,287309824.0,1069514752.0,64167194624.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3007.0,2369.0,2131415040.0,287309824.0,1069514752.0,64167194624.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.0,2398.0,2131296256.0,287309824.0,1069514752.0,64167313408.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3020.0,2374.0,2131169280.0,287309824.0,1069514752.0,64167440384.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,2420.0,2131034112.0,287309824.0,1069514752.0,64167575552.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3005.0,2363.0,2130780160.0,287309824.0,1069514752.0,64167829504.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,2502.0,2130661376.0,287309824.0,1069514752.0,64167948288.0
2.502,0.100,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016.0,2399.0,2130661376.0,287309824.0,1069514752.0,64167948288.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,2434.0,2130661376.0,287309824.0,1069514752.0,64167948288.0
2.526,0.100,97.374,0.0,0.0,0.0,0.0,20480.0,60.0,0.0,0.0,0.0,3042.0,2408.0,2130530304.0,287309824.0,1069518848.0,64168075264.0
1.852,0.075,98.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924.0,2516.0,1021394944.0,287309824.0,1069518848.0,65277210624.0
0.025,0.050,99.925,0.0,0.0,0.0,0.0,0.0,10494.0,11874.0,0.0,0.0,1998.0,2148.0,1021521920.0,287309824.0,1069518848.0,65277083648.0
