"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_ep_C_O3.csv",,,,"Date:","08 Apr 2020 20:38:30 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.691,0.096,93.197,0.015,0.000,0.001,115.790,10670.565,0.0,0.0,0.0,0.0,3748.997,2774.350,1014812672.0,287125504.0,1052532736.0,65300963328.0
1.153,0.075,98.145,0.627,0.0,0.0,0.0,0.0,3975294.0,84900.0,0.0,0.0,6663.0,2378.0,1015496704.0,287125504.0,1053888512.0,65298923520.0
2.501,0.050,97.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066.0,2527.0,1015574528.0,287125504.0,1054064640.0,65298669568.0
2.526,0.075,97.399,0.0,0.0,0.0,0.0,0.0,3286004.0,70122.0,0.0,0.0,3072.0,2480.0,1015607296.0,287125504.0,1054150656.0,65298550784.0
2.504,0.050,96.970,0.476,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3333.0,3074.0,1015603200.0,287125504.0,1054150656.0,65298554880.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.0,2361.0,1015476224.0,287125504.0,1054150656.0,65298681856.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356.0,3057.0,1015476224.0,287125504.0,1054150656.0,65298681856.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,803.0,640.0,0.0,0.0,3125.0,2624.0,1015468032.0,287125504.0,1054150656.0,65298690048.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.0,2725.0,1014943744.0,287125504.0,1054150656.0,65299214336.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,2423.0,1014816768.0,287125504.0,1054150656.0,65299341312.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.0,2745.0,1014808576.0,287125504.0,1054150656.0,65299349504.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,3115.0,2553.0,1014681600.0,287125504.0,1054150656.0,65299476480.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3170.0,2727.0,1014538240.0,287125504.0,1054150656.0,65299619840.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,3167.0,2666.0,1014464512.0,287125504.0,1054150656.0,65299693568.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.0,2911.0,1014329344.0,287125504.0,1054150656.0,65299828736.0
2.528,0.100,97.372,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,3236.0,2759.0,1014312960.0,287125504.0,1054150656.0,65299845120.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3154.0,2714.0,1014161408.0,287125504.0,1054150656.0,65299996672.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,3181.0,2701.0,1014034432.0,287125504.0,1054150656.0,65300123648.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214.0,2840.0,1014042624.0,287125504.0,1054150656.0,65300115456.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3195.0,2770.0,1014042624.0,287125504.0,1054150656.0,65300115456.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.0,2721.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3005.0,2358.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.527,0.050,97.398,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,2425.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0,2364.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,2441.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,2361.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.503,0.050,96.972,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3026.0,2455.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3012.0,2371.0,1013936128.0,287125504.0,1054150656.0,65300221952.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,2441.0,1013944320.0,287125504.0,1054150656.0,65300213760.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,2363.0,1013944320.0,287125504.0,1054150656.0,65300213760.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052.0,2518.0,1013944320.0,287125504.0,1054150656.0,65300213760.0
2.503,0.050,97.047,0.400,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,3002.0,2381.0,1013940224.0,287125504.0,1054154752.0,65300213760.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023.0,2430.0,1014067200.0,287125504.0,1054154752.0,65300086784.0
2.526,0.050,97.424,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3005.0,2365.0,1014067200.0,287125504.0,1054154752.0,65300086784.0
