"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_ep_A_O3.csv",,,,"Date:","08 Apr 2020 20:43:14 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.691,0.096,93.197,0.015,0.000,0.001,115.786,10670.252,0.0,0.0,0.0,0.0,3748.976,2774.343,1015672832.0,287125504.0,1054208000.0,65298427904.0
2.523,0.050,97.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.0,2653.0,1015799808.0,287125504.0,1054208000.0,65298300928.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,29298.0,12526.0,0.0,0.0,3116.0,2503.0,1015943168.0,287125504.0,1054216192.0,65298149376.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3387.0,3217.0,1015943168.0,287125504.0,1054216192.0,65298149376.0
2.501,0.050,96.948,0.500,0.0,0.0,0.0,16384.0,128.0,483.0,0.0,0.0,2987.0,2407.0,1015943168.0,287125504.0,1054216192.0,65298149376.0
2.527,0.025,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,2559.0,1015881728.0,287125504.0,1054216192.0,65298210816.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3499.0,3427.0,1015623680.0,287125504.0,1054216192.0,65298468864.0
2.503,0.025,97.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.0,3735.0,1015586816.0,287125504.0,1054216192.0,65298505728.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3544.0,3523.0,1015586816.0,287125504.0,1054216192.0,65298505728.0
2.503,0.025,97.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3575.0,3643.0,1015410688.0,287125504.0,1054216192.0,65298681856.0
2.501,0.050,97.424,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,2984.0,2389.0,1015410688.0,287125504.0,1054216192.0,65298681856.0
2.526,0.050,97.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030.0,2534.0,1015410688.0,287125504.0,1054216192.0,65298681856.0
2.502,0.025,97.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2977.0,2398.0,1015246848.0,287125504.0,1054216192.0,65298845696.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3013.0,2474.0,1015230464.0,287125504.0,1054216192.0,65298862080.0
2.502,0.025,97.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063.0,2563.0,1015230464.0,287125504.0,1054216192.0,65298862080.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3834.0,4159.0,1015222272.0,287125504.0,1054216192.0,65298870272.0
2.527,0.025,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,2505.0,1015222272.0,287125504.0,1054216192.0,65298870272.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.0,4033.0,1015988224.0,287125504.0,1054216192.0,65298104320.0
2.501,0.050,97.424,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3079.0,2468.0,1015861248.0,287125504.0,1054216192.0,65298231296.0
2.501,0.075,97.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,2462.0,1015861248.0,287125504.0,1054216192.0,65298231296.0
0.100,0.050,99.850,0.0,0.0,0.0,0.0,0.0,404.0,1708.0,0.0,0.0,2083.0,2177.0,1015103488.0,287125504.0,1054220288.0,65298984960.0
0.0,0.075,99.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,2218.0,1015103488.0,287125504.0,1054220288.0,65298984960.0
