"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_ep_C_intel.csv",,,,"Date:","10 Apr 2020 01:55:58 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.618,0.095,93.271,0.015,0.000,0.001,116.133,10555.908,0.0,0.0,0.0,0.0,3730.629,2768.038,1022218240.0,287309824.0,1070260224.0,65275645952.0
2.501,0.025,97.474,0.0,0.0,0.0,0.0,0.0,906972.0,22754.0,0.0,0.0,3043.0,2413.0,1022210048.0,287309824.0,1070284800.0,65275629568.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156.0,2709.0,1022156800.0,287309824.0,1070465024.0,65275502592.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,120.0,3770.0,0.0,0.0,3111.0,2598.0,1022361600.0,287309824.0,1070465024.0,65275297792.0
2.528,0.075,97.397,0.0,0.0,0.0,0.0,81920.0,0.0,0.0,0.0,0.0,3151.0,2636.0,1022140416.0,287309824.0,1070465024.0,65275518976.0
2.528,0.075,97.397,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3083.0,2478.0,1022013440.0,287309824.0,1070465024.0,65275645952.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313.0,3029.0,1021939712.0,287309824.0,1070465024.0,65275719680.0
2.504,0.025,97.471,0.0,0.0,0.0,0.0,0.0,68.0,511.0,0.0,0.0,2995.0,2331.0,1021702144.0,287309824.0,1070465024.0,65275957248.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,2415.0,1021399040.0,287309824.0,1070465024.0,65276260352.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,2332.0,1021399040.0,287309824.0,1070465024.0,65276260352.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3226.0,2814.0,1021313024.0,287309824.0,1070465024.0,65276346368.0
2.504,0.025,97.471,0.0,0.0,0.0,0.0,0.0,803.0,616.0,0.0,0.0,3144.0,2634.0,1021186048.0,287309824.0,1070465024.0,65276473344.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203.0,2820.0,1021005824.0,287309824.0,1070465024.0,65276653568.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3151.0,2641.0,1021005824.0,287309824.0,1070465024.0,65276653568.0
2.529,0.050,97.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.0,3076.0,1020932096.0,287309824.0,1070465024.0,65276727296.0
