"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_ep_A_intel.csv",,,,"Date:","10 Apr 2020 01:57:50 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.618,0.095,93.271,0.015,0.000,0.001,116.132,10555.794,0.0,0.0,0.0,0.0,3730.622,2768.036,1021366272.0,287309824.0,1071144960.0,65275613184.0
2.499,0.025,97.476,0.0,0.0,0.0,0.0,0.0,911154.0,27976.0,0.0,0.0,3029.0,2401.0,1022263296.0,287309824.0,1071153152.0,65274707968.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.0,2601.0,1022255104.0,287309824.0,1071153152.0,65274716160.0
2.526,0.100,96.874,0.500,0.0,0.0,0.0,24576.0,0.0,0.0,0.0,0.0,2991.0,2379.0,1022058496.0,287309824.0,1071349760.0,65274716160.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3186.0,2753.0,1022058496.0,287309824.0,1071349760.0,65274716160.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.0,2705.0,1021931520.0,287309824.0,1071349760.0,65274843136.0
2.528,0.075,97.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.0,2625.0,1021927424.0,287309824.0,1071349760.0,65274847232.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139.0,2642.0,1021800448.0,287309824.0,1071349760.0,65274974208.0
0.576,0.100,99.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.0,2479.0,1020657664.0,287309824.0,1071349760.0,65276116992.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,1288.0,2800.0,0.0,0.0,1977.0,2133.0,1020411904.0,287309824.0,1071349760.0,65276362752.0
