"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-SER/results/652/dstat_ep_A_O2.csv",,,,"Date:","08 Apr 2020 18:16:27 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.698,0.096,93.191,0.015,0.000,0.001,115.901,10680.201,0.0,0.0,0.0,0.0,3750.667,2774.919,1014951936.0,287125504.0,1057525760.0,65295831040.0
2.500,0.050,97.450,0.0,0.0,0.0,0.0,0.0,27694.0,14216.0,0.0,0.0,2984.0,2409.0,1014812672.0,287125504.0,1057546240.0,65295949824.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3011.0,2424.0,1015570432.0,287125504.0,1057550336.0,65295187968.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,3061.0,2470.0,1015570432.0,287125504.0,1057550336.0,65295187968.0
2.503,0.050,96.971,0.476,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,2996.0,2428.0,1016135680.0,287125504.0,1057550336.0,65294622720.0
2.503,0.075,97.397,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,2981.0,2386.0,1015754752.0,287125504.0,1057550336.0,65295003648.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.0,2413.0,1015754752.0,287125504.0,1057550336.0,65295003648.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,2411.0,1015676928.0,287125504.0,1057550336.0,65295081472.0
2.526,0.075,97.374,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,2469.0,1015652352.0,287125504.0,1057550336.0,65295106048.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3136.0,2614.0,1015590912.0,287125504.0,1057550336.0,65295167488.0
2.504,0.050,97.421,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3131.0,2645.0,1015582720.0,287125504.0,1057550336.0,65295175680.0
2.526,0.075,97.399,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3029.0,2424.0,1015582720.0,287125504.0,1057550336.0,65295175680.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.0,2627.0,1015574528.0,287125504.0,1057550336.0,65295183872.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,986.0,571.0,0.0,0.0,2969.0,2386.0,1015574528.0,287125504.0,1057550336.0,65295183872.0
2.528,0.075,97.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.0,3817.0,1015574528.0,287125504.0,1057550336.0,65295183872.0
2.077,0.075,97.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.0,2346.0,1015066624.0,287125504.0,1057550336.0,65295691776.0
0.0,0.075,99.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2029.0,2228.0,1014943744.0,287125504.0,1057554432.0,65295810560.0
