"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_is_C_O2_4.csv",,,,"Date:","10 Apr 2020 21:10:29 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.251,10489.154,0.0,0.0,0.0,0.0,3725.130,2765.731,1034383360.0,287551488.0,1070227456.0,65263271936.0
9.943,0.125,89.933,0.0,0.0,0.0,0.0,0.0,3168.0,5340.0,0.0,0.0,5100.0,2832.0,1160851456.0,287551488.0,1070231552.0,65136799744.0
9.932,0.100,89.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.0,3172.0,1290866688.0,287551488.0,1070231552.0,65006784512.0
9.955,0.100,89.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5073.0,2839.0,1416822784.0,287551488.0,1070231552.0,64880828416.0
8.775,0.100,90.650,0.475,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,4746.0,3160.0,1521807360.0,287551488.0,1070231552.0,64775843840.0
5.753,0.350,93.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466.0,2522.0,2101383168.0,287551488.0,1070231552.0,64196268032.0
9.282,0.075,90.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4783.0,2870.0,2134360064.0,287551488.0,1070231552.0,64163291136.0
9.405,0.050,90.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.0,2759.0,2134106112.0,287551488.0,1070231552.0,64163545088.0
9.677,0.050,90.248,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,5804.0,3294.0,2133979136.0,287551488.0,1070231552.0,64163672064.0
9.307,0.050,90.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774.0,3029.0,2133843968.0,287551488.0,1070231552.0,64163807232.0
9.357,0.050,90.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.0,3005.0,2133700608.0,287551488.0,1070231552.0,64163950592.0
9.427,0.050,90.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797.0,2763.0,2133573632.0,287551488.0,1070231552.0,64164077568.0
5.104,0.050,94.821,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3668.0,2622.0,1037897728.0,287551488.0,1070231552.0,65259753472.0
0.025,0.075,99.900,0.0,0.0,0.0,0.0,0.0,404.0,1608.0,0.0,0.0,2002.0,2139.0,1037758464.0,287551488.0,1070235648.0,65259888640.0
