"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_is_C_4.csv",,,,"Date:","10 Apr 2020 17:19:25 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.585,0.095,93.304,0.015,0.000,0.001,115.425,10496.811,0.0,0.0,0.0,0.0,3723.007,2765.357,1032679424.0,287334400.0,1069998080.0,65265422336.0
9.993,0.075,89.933,0.0,0.0,0.0,0.0,0.0,3412.0,6232.0,0.0,0.0,6041.0,3025.0,1097822208.0,287334400.0,1070002176.0,65200275456.0
9.957,0.125,89.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6245.0,3446.0,1171730432.0,287334400.0,1070002176.0,65126367232.0
9.977,0.100,89.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6053.0,3022.0,1243160576.0,287334400.0,1070002176.0,65054937088.0
9.977,0.100,89.447,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,6092.0,3161.0,1310081024.0,287334400.0,1070002176.0,64988016640.0
9.957,0.125,89.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325.0,3553.0,1381343232.0,287334400.0,1070002176.0,64916754432.0
9.975,0.150,89.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6067.0,3125.0,1448697856.0,287334400.0,1070002176.0,64849399808.0
9.980,0.075,89.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086.0,3082.0,1515933696.0,287334400.0,1070002176.0,64782163968.0
5.904,0.050,94.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4566.0,3083.0,1553661952.0,287334400.0,1070002176.0,64744435712.0
5.055,0.325,94.620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.0,2839.0,2099937280.0,287334400.0,1070002176.0,64198160384.0
9.957,0.100,89.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6328.0,3632.0,2132140032.0,287334400.0,1070002176.0,64165957632.0
10.010,0.025,89.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6368.0,3659.0,2132148224.0,287334400.0,1070002176.0,64165949440.0
10.008,0.075,89.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6267.0,3507.0,2132123648.0,287334400.0,1070002176.0,64165974016.0
10.030,0.050,89.920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6283.0,3501.0,2132123648.0,287334400.0,1070002176.0,64165974016.0
10.008,0.075,89.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6219.0,3395.0,2132107264.0,287334400.0,1070002176.0,64165990400.0
10.005,0.050,89.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6247.0,3409.0,2132107264.0,287334400.0,1070002176.0,64165990400.0
10.010,0.050,89.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273.0,3526.0,2131980288.0,287334400.0,1070002176.0,64166117376.0
10.010,0.025,89.965,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,6508.0,3940.0,2131988480.0,287334400.0,1070002176.0,64166109184.0
6.658,0.050,93.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5017.0,3261.0,1056337920.0,287334400.0,1070002176.0,65241759744.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,524.0,1612.0,0.0,0.0,2011.0,2152.0,1055952896.0,287334400.0,1070006272.0,65242140672.0
