"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_ep_C_O2_4.csv",,,,"Date:","10 Apr 2020 21:10:45 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.251,10489.137,0.0,0.0,0.0,0.0,3725.131,2765.731,1032527872.0,287551488.0,1070243840.0,65265111040.0
10.0,0.050,89.900,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6090.0,3097.0,1033039872.0,287551488.0,1070247936.0,65264594944.0
10.030,0.050,89.495,0.425,0.0,0.0,0.0,16384.0,6446.0,7720.0,0.0,0.0,6314.0,3581.0,1032908800.0,287551488.0,1070247936.0,65264726016.0
10.013,0.025,89.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6425.0,3836.0,1032663040.0,287551488.0,1070247936.0,65264971776.0
10.008,0.050,89.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6324.0,3610.0,1032536064.0,287551488.0,1070247936.0,65265098752.0
10.008,0.050,89.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6040.0,3056.0,1032409088.0,287551488.0,1070247936.0,65265225728.0
10.010,0.050,89.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6498.0,3963.0,1032151040.0,287551488.0,1070247936.0,65265483776.0
10.005,0.050,89.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019.0,3062.0,1031897088.0,287551488.0,1070247936.0,65265737728.0
10.028,0.025,89.947,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,5034.0,2818.0,1030139904.0,287551488.0,1070247936.0,65267494912.0
10.005,0.050,89.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5060.0,2873.0,1029988352.0,287551488.0,1070247936.0,65267646464.0
10.003,0.050,89.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.0,2820.0,1029861376.0,287551488.0,1070247936.0,65267773440.0
10.008,0.050,89.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5306.0,3346.0,1029353472.0,287551488.0,1070247936.0,65268281344.0
10.005,0.050,89.945,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5648.0,4016.0,1029226496.0,287551488.0,1070247936.0,65268408320.0
10.010,0.050,89.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5961.0,3775.0,1029050368.0,287551488.0,1070247936.0,65268584448.0
10.008,0.025,89.967,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,6153.0,3829.0,1028796416.0,287551488.0,1070247936.0,65268838400.0
10.010,0.025,89.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5607.0,3966.0,1028669440.0,287551488.0,1070247936.0,65268965376.0
10.008,0.050,89.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6317.0,3591.0,1028415488.0,287551488.0,1070247936.0,65269219328.0
