"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_ep_C_2.csv",,,,"Date:","10 Apr 2020 17:15:33 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.585,0.095,93.304,0.015,0.000,0.001,115.428,10497.058,0.0,0.0,0.0,0.0,3723.005,2765.358,1047511040.0,287334400.0,1068343296.0,65252245504.0
1.552,0.075,97.848,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4766.0,2511.0,1049976832.0,287334400.0,1069678592.0,65248444416.0
5.026,0.075,94.899,0.0,0.0,0.0,0.0,0.0,7267406.0,167521.0,0.0,0.0,4052.0,2590.0,1049600000.0,287334400.0,1069936640.0,65248563200.0
5.004,0.025,94.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106.0,2798.0,1049600000.0,287334400.0,1069936640.0,65248563200.0
5.030,0.025,94.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222.0,3009.0,1049550848.0,287334400.0,1069936640.0,65248612352.0
5.003,0.050,94.922,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3529.0,2764.0,1049432064.0,287334400.0,1069936640.0,65248731136.0
5.001,0.050,94.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,2595.0,1049305088.0,287334400.0,1069936640.0,65248858112.0
5.003,0.025,94.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.0,2566.0,1049161728.0,287334400.0,1069936640.0,65249001472.0
5.003,0.025,94.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,2486.0,1048760320.0,287334400.0,1069936640.0,65249402880.0
5.0,0.050,94.925,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3060.0,2506.0,1048530944.0,287334400.0,1069936640.0,65249632256.0
5.026,0.025,94.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.0,2487.0,1048530944.0,287334400.0,1069936640.0,65249632256.0
5.001,0.050,94.924,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3122.0,2608.0,1048403968.0,287334400.0,1069936640.0,65249759232.0
5.003,0.025,94.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.0,2730.0,1048276992.0,287334400.0,1069936640.0,65249886208.0
5.028,0.025,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,2542.0,1048141824.0,287334400.0,1069936640.0,65250021376.0
5.001,0.050,94.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.0,2653.0,1047998464.0,287334400.0,1069936640.0,65250164736.0
5.004,0.025,94.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086.0,2540.0,1047871488.0,287334400.0,1069936640.0,65250291712.0
5.025,0.050,94.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3010.0,2397.0,1047871488.0,287334400.0,1069936640.0,65250291712.0
5.001,0.025,94.949,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3049.0,2455.0,1047744512.0,287334400.0,1069936640.0,65250418688.0
5.004,0.025,94.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,2390.0,1047658496.0,287334400.0,1069936640.0,65250504704.0
5.026,0.025,94.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3042.0,2475.0,1047404544.0,287334400.0,1069936640.0,65250758656.0
5.001,0.025,94.974,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3038.0,2398.0,1047404544.0,287334400.0,1069936640.0,65250758656.0
5.003,0.050,94.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241.0,2646.0,1047396352.0,287334400.0,1069936640.0,65250766848.0
5.003,0.025,94.947,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3130.0,2531.0,1047396352.0,287334400.0,1069936640.0,65250766848.0
5.001,0.050,94.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165.0,2597.0,1047396352.0,287334400.0,1069936640.0,65250766848.0
5.003,0.025,94.972,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,3144.0,2597.0,1047269376.0,287334400.0,1069936640.0,65250893824.0
5.025,0.050,94.900,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3067.0,2519.0,1047150592.0,287334400.0,1069936640.0,65251012608.0
5.003,0.025,94.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,2401.0,1047150592.0,287334400.0,1069936640.0,65251012608.0
