"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_ep_C_O2_8.csv",,,,"Date:","10 Apr 2020 21:12:18 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.250,10489.038,0.0,0.0,0.0,0.0,3725.148,2765.736,1033777152.0,287551488.0,1070284800.0,65263820800.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,4318.0,5276.0,0.0,0.0,9059.0,3643.0,1034280960.0,287551488.0,1070288896.0,65263312896.0
20.0,0.050,79.450,0.500,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,9108.0,3725.0,1034153984.0,287551488.0,1070288896.0,65263439872.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,9051.0,3638.0,1034027008.0,287551488.0,1070288896.0,65263566848.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9132.0,3796.0,1033764864.0,287551488.0,1070288896.0,65263828992.0
20.030,0.050,79.920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9336.0,4206.0,1033895936.0,287551488.0,1070288896.0,65263697920.0
19.995,0.025,79.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9380.0,4279.0,1033641984.0,287551488.0,1070288896.0,65263951872.0
20.030,0.050,79.920,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,9487.0,4525.0,1033211904.0,287551488.0,1070288896.0,65264381952.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383.0,4265.0,1033060352.0,287551488.0,1070288896.0,65264533504.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9337.0,4188.0,1033060352.0,287551488.0,1070288896.0,65264533504.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9546.0,4619.0,1032671232.0,287551488.0,1070288896.0,65264922624.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9643.0,4778.0,1032544256.0,287551488.0,1070288896.0,65265049600.0
20.020,0.025,79.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9436.0,4403.0,1032544256.0,287551488.0,1070288896.0,65265049600.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9125.0,3792.0,1032122368.0,287551488.0,1070288896.0,65265471488.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389.0,4278.0,1031995392.0,287551488.0,1070288896.0,65265598464.0
20.035,0.025,79.940,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,9579.0,4707.0,1031741440.0,287551488.0,1070288896.0,65265852416.0
19.990,0.025,79.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9406.0,4341.0,1031614464.0,287551488.0,1070288896.0,65265979392.0
20.030,0.050,79.445,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,9261.0,4072.0,1031614464.0,287551488.0,1070288896.0,65265979392.0
19.995,0.025,79.980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9229.0,3964.0,1031487488.0,287551488.0,1070288896.0,65266106368.0
20.055,0.075,79.870,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,9643.0,4756.0,1031319552.0,287551488.0,1070288896.0,65266274304.0
20.020,0.025,79.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10071.0,4483.0,1031065600.0,287551488.0,1070288896.0,65266528256.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,10033.0,3812.0,1031065600.0,287551488.0,1070288896.0,65266528256.0
