"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_is_C_O2_2.csv",,,,"Date:","10 Apr 2020 21:07:23 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.587,0.095,93.302,0.015,0.000,0.001,115.254,10489.319,0.0,0.0,0.0,0.0,3725.141,2765.735,1058037760.0,287551488.0,1063186432.0,65246658560.0
4.974,0.075,94.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.0,3335.0,1113567232.0,287551488.0,1063112704.0,65191202816.0
4.976,0.100,94.924,0.0,0.0,0.0,0.0,0.0,685197.0,84054.0,0.0,0.0,4251.0,3048.0,1179107328.0,287551488.0,1063161856.0,65125613568.0
4.981,0.075,94.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282.0,3081.0,1246494720.0,287551488.0,1063161856.0,65058226176.0
4.954,0.100,94.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.0,2579.0,1311379456.0,287551488.0,1063161856.0,64993341440.0
4.980,0.050,94.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3574.0,2891.0,1380339712.0,287551488.0,1063161856.0,64924381184.0
4.985,0.075,94.414,0.526,0.0,0.0,0.0,106496.0,60.0,0.0,0.0,0.0,4352.0,3191.0,1451548672.0,287551488.0,1063161856.0,64853172224.0
4.979,0.100,94.896,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3787.0,2926.0,1518133248.0,287551488.0,1063161856.0,64786587648.0
3.701,0.075,96.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.0,2288.0,1562169344.0,287551488.0,1063161856.0,64742551552.0
2.527,0.325,97.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,2307.0,2122997760.0,287551488.0,1063161856.0,64181723136.0
4.651,0.050,95.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2894.0,2361.0,2139525120.0,287551488.0,1063161856.0,64165195776.0
4.776,0.075,95.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.0,2678.0,2155950080.0,287551488.0,1063161856.0,64148770816.0
4.826,0.050,94.624,0.500,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,2985.0,2405.0,2155892736.0,287551488.0,1063161856.0,64148828160.0
4.656,0.050,95.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426.0,2741.0,2155872256.0,287551488.0,1063161856.0,64148848640.0
4.929,0.050,95.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545.0,2625.0,2155618304.0,287551488.0,1063161856.0,64149102592.0
4.651,0.050,95.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0,2545.0,2155245568.0,287551488.0,1063161856.0,64149475328.0
4.652,0.050,95.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.0,2609.0,2155118592.0,287551488.0,1063161856.0,64149602304.0
4.653,0.050,95.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3214.0,2817.0,2154864640.0,287551488.0,1063161856.0,64149856256.0
4.956,0.050,94.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160.0,2888.0,2154864640.0,287551488.0,1063161856.0,64149856256.0
4.985,0.050,94.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.0,3508.0,2154737664.0,287551488.0,1063161856.0,64149983232.0
4.981,0.075,94.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4344.0,3230.0,2154491904.0,287551488.0,1063161856.0,64150228992.0
4.955,0.050,94.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,2800.0,2154491904.0,287551488.0,1063161856.0,64150228992.0
4.955,0.025,95.020,0.0,0.0,0.0,0.0,0.0,683.0,402.0,0.0,0.0,3232.0,2795.0,2154364928.0,287551488.0,1063161856.0,64150355968.0
0.050,0.075,99.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0,2257.0,1079930880.0,287551488.0,1063165952.0,65224785920.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,590.0,1876.0,0.0,0.0,2028.0,2155.0,1079541760.0,287551488.0,1063165952.0,65225175040.0
