"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1/NPB3.3-OMP/results/652/dstat_ep_C_8.csv",,,,"Date:","10 Apr 2020 17:22:01 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.585,0.095,93.304,0.015,0.000,0.001,115.423,10496.650,0.0,0.0,0.0,0.0,3723.039,2765.363,1040625664.0,287334400.0,1070067712.0,65257406464.0
20.015,0.050,79.460,0.475,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,9112.0,3766.0,1040625664.0,287334400.0,1070067712.0,65257406464.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,4134.0,5194.0,0.0,0.0,9091.0,3672.0,1041219584.0,287334400.0,1070071808.0,65256808448.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9118.0,3796.0,1041219584.0,287334400.0,1070071808.0,65256808448.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9073.0,3644.0,1041084416.0,287334400.0,1070071808.0,65256943616.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9270.0,4078.0,1040568320.0,287334400.0,1070071808.0,65257459712.0
20.020,0.025,79.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9547.0,4579.0,1040568320.0,287334400.0,1070071808.0,65257459712.0
20.005,0.050,79.920,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9349.0,4242.0,1040441344.0,287334400.0,1070071808.0,65257586688.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9078.0,3643.0,1039933440.0,287334400.0,1070071808.0,65258094592.0
20.025,0.050,79.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9122.0,3768.0,1039794176.0,287334400.0,1070071808.0,65258233856.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,683.0,637.0,0.0,0.0,9065.0,3604.0,1039667200.0,287334400.0,1070071808.0,65258360832.0
20.005,0.050,79.920,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9080.0,3734.0,1039396864.0,287334400.0,1070071808.0,65258631168.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9076.0,3690.0,1039310848.0,287334400.0,1070071808.0,65258717184.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9073.0,3668.0,1039273984.0,287334400.0,1070071808.0,65258754048.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,9050.0,3592.0,1038999552.0,287334400.0,1070071808.0,65259028480.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,3676.0,1038999552.0,287334400.0,1070071808.0,65259028480.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,9051.0,3597.0,1038999552.0,287334400.0,1070071808.0,65259028480.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9053.0,3671.0,1038880768.0,287334400.0,1070071808.0,65259147264.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,9043.0,3585.0,1038786560.0,287334400.0,1070071808.0,65259241472.0
20.035,0.075,79.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9075.0,3677.0,1038786560.0,287334400.0,1070071808.0,65259241472.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,68.0,483.0,0.0,0.0,9053.0,3591.0,1038786560.0,287334400.0,1070071808.0,65259241472.0
20.010,0.050,79.465,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,9043.0,3670.0,1038770176.0,287334400.0,1070071808.0,65259257856.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049.0,3586.0,1038770176.0,287334400.0,1070071808.0,65259257856.0
20.0,0.050,79.925,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9041.0,3660.0,1038643200.0,287334400.0,1070071808.0,65259384832.0
20.025,0.050,79.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9076.0,3678.0,1038643200.0,287334400.0,1070071808.0,65259384832.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9116.0,3744.0,1038618624.0,287334400.0,1070071808.0,65259409408.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,9078.0,3652.0,1038618624.0,287334400.0,1070071808.0,65259409408.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9144.0,3848.0,1038635008.0,287334400.0,1070071808.0,65259393024.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9059.0,3605.0,1038635008.0,287334400.0,1070071808.0,65259393024.0
20.005,0.050,79.920,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9226.0,4031.0,1038508032.0,287334400.0,1070071808.0,65259520000.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9080.0,3635.0,1038503936.0,287334400.0,1070075904.0,65259520000.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9094.0,3762.0,1038503936.0,287334400.0,1070075904.0,65259520000.0
20.005,0.050,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9108.0,3714.0,1038503936.0,287334400.0,1070075904.0,65259520000.0
20.005,0.050,79.920,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,9108.0,3771.0,1038495744.0,287334400.0,1070075904.0,65259528192.0
20.010,0.025,79.965,0.0,0.0,0.0,0.0,0.0,338.0,5194.0,0.0,0.0,9164.0,3823.0,1038503936.0,287334400.0,1070075904.0,65259520000.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9274.0,4106.0,1038319616.0,287334400.0,1070075904.0,65259704320.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.0,4483.0,1038319616.0,287334400.0,1070075904.0,65259704320.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9384.0,4306.0,1038327808.0,287334400.0,1070075904.0,65259696128.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9319.0,4146.0,1038327808.0,287334400.0,1070075904.0,65259696128.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9267.0,4092.0,1038327808.0,287334400.0,1070075904.0,65259696128.0
20.030,0.025,79.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9273.0,4039.0,1038336000.0,287334400.0,1070075904.0,65259687936.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9299.0,4177.0,1038327808.0,287334400.0,1070075904.0,65259696128.0
19.990,0.050,79.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9408.0,4310.0,1038327808.0,287334400.0,1070075904.0,65259696128.0
20.015,0.025,79.960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9478.0,4529.0,1038311424.0,287334400.0,1070075904.0,65259712512.0
20.025,0.050,79.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9154.0,3789.0,1038311424.0,287334400.0,1070075904.0,65259712512.0
20.010,0.050,79.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9117.0,3794.0,1038311424.0,287334400.0,1070075904.0,65259712512.0
19.960,0.050,79.990,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,9275.0,4077.0,1038311424.0,287334400.0,1070075904.0,65259712512.0
10.285,0.075,89.640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.0,3530.0,1038446592.0,287334400.0,1070075904.0,65259577344.0
6.280,0.025,93.695,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4351.0,3305.0,1030320128.0,287334400.0,1070075904.0,65267703808.0
0.0,0.075,99.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.0,2243.0,1030656000.0,287334400.0,1070080000.0,65267363840.0
