Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/19/20 	_x86_64_	(48 CPU)

06:06:31        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:06:32           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:32         eth1     22.45     25.51      4.07      5.69      0.00      0.00      0.00
06:06:32         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:32         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:32         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:32        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:06:32        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:06:33           lo     17.17     17.17      5.04      5.04      0.00      0.00      0.00
06:06:33         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:33         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:33         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:33         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:33        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:06:33        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:06:34           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:34         eth1    350.00    393.00    100.47     69.89      0.00      0.00    149.00
06:06:34         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:34         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:34         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:34        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:06:34        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:06:35           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:35         eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:35         eth2      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:35         mic0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:35         mic1      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:06:35        myri0      0.00      0.00      0.00      0.00      0.00      0.00      0.00

06:06:35        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
06:06:36           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
