"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-SER/results/652/dstat_sp-mz_C.csv",,,,"Date:","08 Apr 2020 21:39:21 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.689,0.096,93.200,0.015,0.000,0.001,115.743,10666.475,0.0,0.0,0.0,0.0,3748.338,2774.124,1017221120.0,287125504.0,1054314496.0,65296773120.0
2.476,0.075,97.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.0,2909.0,1060433920.0,287125504.0,1054314496.0,65253560320.0
2.502,0.100,97.398,0.0,0.0,0.0,0.0,0.0,185930.0,16748.0,0.0,0.0,3096.0,2550.0,1102209024.0,287125504.0,1054490624.0,65211609088.0
2.478,0.100,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155.0,2711.0,1146241024.0,287125504.0,1054490624.0,65167577088.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155.0,2714.0,1188184064.0,287125504.0,1054490624.0,65125634048.0
2.479,0.075,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.0,2931.0,1230254080.0,287125504.0,1054490624.0,65083564032.0
2.502,0.100,97.398,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3180.0,2682.0,1274421248.0,287125504.0,1054490624.0,65039396864.0
2.502,0.100,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121.0,2640.0,1314152448.0,287125504.0,1054490624.0,64999665664.0
2.477,0.075,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,2368.0,1356046336.0,287125504.0,1054490624.0,64957771776.0
2.503,0.125,97.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,2458.0,1435840512.0,287125504.0,1054490624.0,64877977600.0
2.477,0.075,97.448,0.0,0.0,0.0,0.0,0.0,751.0,1122.0,0.0,0.0,2996.0,2369.0,1486299136.0,287125504.0,1054490624.0,64827518976.0
2.477,0.125,97.398,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,3021.0,2433.0,1536757760.0,287125504.0,1054490624.0,64777060352.0
2.477,0.075,97.448,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2996.0,2368.0,1585070080.0,287125504.0,1054490624.0,64728748032.0
2.502,0.100,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024.0,2442.0,1635266560.0,287125504.0,1054490624.0,64678551552.0
2.478,0.050,97.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.0,2354.0,1683628032.0,287125504.0,1054490624.0,64630190080.0
2.502,0.100,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189.0,2758.0,1733959680.0,287125504.0,1054490624.0,64579858432.0
2.479,0.075,97.446,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3286.0,2928.0,1784426496.0,287125504.0,1054490624.0,64529391616.0
2.504,0.075,97.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,3217.0,1817956352.0,287125504.0,1054490624.0,64495861760.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3088.0,2522.0,1822150656.0,287125504.0,1054490624.0,64491667456.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.0,2864.0,1822150656.0,287125504.0,1054490624.0,64491667456.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3134.0,2586.0,1822150656.0,287125504.0,1054490624.0,64491667456.0
2.528,0.075,97.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3329.0,3006.0,1821896704.0,287125504.0,1054490624.0,64491921408.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3180.0,2687.0,1821896704.0,287125504.0,1054490624.0,64491921408.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283.0,2938.0,1821896704.0,287125504.0,1054490624.0,64491921408.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3312.0,2962.0,1821896704.0,287125504.0,1054490624.0,64491921408.0
2.502,0.050,97.423,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3114.0,2606.0,1821896704.0,287125504.0,1054490624.0,64491921408.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.0,2368.0,1821896704.0,287125504.0,1054490624.0,64491921408.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0,2435.0,1821777920.0,287125504.0,1054490624.0,64492040192.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.0,2591.0,1821777920.0,287125504.0,1054490624.0,64492040192.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3036.0,2449.0,1821777920.0,287125504.0,1054490624.0,64492040192.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3131.0,2588.0,1821773824.0,287125504.0,1054494720.0,64492040192.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,2444.0,1821773824.0,287125504.0,1054494720.0,64492040192.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184.0,2686.0,1821773824.0,287125504.0,1054494720.0,64492040192.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3309.0,2981.0,1821646848.0,287125504.0,1054494720.0,64492167168.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,338.0,5030.0,0.0,0.0,3337.0,2973.0,1821655040.0,287125504.0,1054494720.0,64492158976.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108.0,2594.0,1821655040.0,287125504.0,1054494720.0,64492158976.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.0,2752.0,1821663232.0,287125504.0,1054494720.0,64492150784.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3236.0,2846.0,1821519872.0,287125504.0,1054494720.0,64492294144.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3256.0,2839.0,1821519872.0,287125504.0,1054494720.0,64492294144.0
2.503,0.075,96.947,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3115.0,2610.0,1821483008.0,287125504.0,1054494720.0,64492331008.0
2.553,0.075,97.347,0.025,0.0,0.0,0.0,40960.0,0.0,0.0,0.0,0.0,3302.0,2828.0,1822134272.0,287125504.0,1054494720.0,64491679744.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320.0,2922.0,1821872128.0,287125504.0,1054494720.0,64491941888.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,3306.0,2933.0,1822507008.0,287125504.0,1054502912.0,64491298816.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3314.0,2986.0,1822498816.0,287125504.0,1054502912.0,64491307008.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,3365.0,3045.0,1822412800.0,287125504.0,1054502912.0,64491393024.0
2.503,0.075,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,2700.0,1822412800.0,287125504.0,1054502912.0,64491393024.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,3322.0,2945.0,1822412800.0,287125504.0,1054502912.0,64491393024.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.0,3128.0,1822285824.0,287125504.0,1054502912.0,64491520000.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3363.0,3067.0,1822158848.0,287125504.0,1054502912.0,64491646976.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3312.0,2982.0,1822150656.0,287125504.0,1054502912.0,64491655168.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3143.0,2632.0,1822150656.0,287125504.0,1054502912.0,64491655168.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3158.0,2696.0,1822150656.0,287125504.0,1054502912.0,64491655168.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,3128.0,2597.0,1822085120.0,287125504.0,1054502912.0,64491720704.0
2.503,0.025,97.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,2439.0,1822085120.0,287125504.0,1054502912.0,64491720704.0
2.527,0.100,97.373,0.0,0.0,0.0,0.0,0.0,751.0,1056.0,0.0,0.0,3064.0,2405.0,1822191616.0,287125504.0,1054502912.0,64491614208.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,2444.0,1822318592.0,287125504.0,1054502912.0,64491487232.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,2387.0,1822326784.0,287125504.0,1054502912.0,64491479040.0
2.502,0.050,97.423,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,2441.0,1822310400.0,287125504.0,1054502912.0,64491495424.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,2372.0,1822310400.0,287125504.0,1054502912.0,64491495424.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,2442.0,1822310400.0,287125504.0,1054502912.0,64491495424.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,2377.0,1822310400.0,287125504.0,1054502912.0,64491495424.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3046.0,2459.0,1822310400.0,287125504.0,1054502912.0,64491495424.0
2.503,0.025,97.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.0,2379.0,1822310400.0,287125504.0,1054502912.0,64491495424.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.0,2659.0,1822318592.0,287125504.0,1054502912.0,64491487232.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.0,2710.0,1822306304.0,287125504.0,1054507008.0,64491495424.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.0,2463.0,1822306304.0,287125504.0,1054507008.0,64491495424.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3036.0,2385.0,1822306304.0,287125504.0,1054507008.0,64491495424.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,2439.0,1822314496.0,287125504.0,1054507008.0,64491487232.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3019.0,2379.0,1822314496.0,287125504.0,1054507008.0,64491487232.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,2448.0,1822195712.0,287125504.0,1054507008.0,64491606016.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,604.0,5412.0,0.0,0.0,3015.0,2367.0,1822195712.0,287125504.0,1054507008.0,64491606016.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,20480.0,0.0,0.0,0.0,0.0,3061.0,2463.0,1822195712.0,287125504.0,1054507008.0,64491606016.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3022.0,2379.0,1822195712.0,287125504.0,1054507008.0,64491606016.0
2.502,0.050,97.423,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3047.0,2456.0,1822195712.0,287125504.0,1054507008.0,64491606016.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,530.0,1792.0,0.0,0.0,3020.0,2379.0,1822191616.0,287125504.0,1054507008.0,64491610112.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052.0,2452.0,1822191616.0,287125504.0,1054507008.0,64491610112.0
2.527,0.075,97.398,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3069.0,2472.0,1822199808.0,287125504.0,1054507008.0,64491601920.0
2.502,0.075,97.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.0,2457.0,1822056448.0,287125504.0,1054507008.0,64491745280.0
2.528,0.025,97.447,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3023.0,2387.0,1822056448.0,287125504.0,1054507008.0,64491745280.0
