"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-SER/results/652/dstat_sp-mz_C_O2.csv",,,,"Date:","08 Apr 2020 22:38:53 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
6.687,0.096,93.201,0.015,0.000,0.001,115.697,10662.460,0.0,0.0,0.0,0.0,3748.043,2774.023,1021906944.0,287129600.0,1055043584.0,65291354112.0
2.399,0.150,97.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,2387.0,1190080512.0,287129600.0,1055047680.0,65123176448.0
2.401,0.150,97.449,0.0,0.0,0.0,0.0,0.0,706.0,782.0,0.0,0.0,3050.0,2498.0,1351606272.0,287129600.0,1055129600.0,64961568768.0
2.326,0.250,97.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.0,2698.0,1658417152.0,287129600.0,1055129600.0,64654757888.0
2.401,0.150,97.449,0.0,0.0,0.0,0.0,20480.0,60.0,0.0,0.0,0.0,3009.0,2433.0,1822511104.0,287129600.0,1055129600.0,64490663936.0
2.526,0.050,97.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,2428.0,1822511104.0,287129600.0,1055129600.0,64490663936.0
2.501,0.050,97.449,0.0,0.0,0.0,0.0,0.0,683.0,572.0,0.0,0.0,3040.0,2462.0,1822384128.0,287129600.0,1055129600.0,64490790912.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,3027.0,1822388224.0,287129600.0,1055129600.0,64490786816.0
2.527,0.050,97.423,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3491.0,3441.0,1822244864.0,287129600.0,1055129600.0,64490930176.0
2.503,0.025,97.472,0.0,0.0,0.0,0.0,28672.0,0.0,0.0,0.0,0.0,3060.0,2576.0,1822117888.0,287129600.0,1055129600.0,64491057152.0
2.503,0.025,97.422,0.050,0.0,0.0,0.0,32768.0,0.0,0.0,0.0,0.0,3389.0,3259.0,1821949952.0,287129600.0,1055129600.0,64491225088.0
2.526,0.025,97.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2964.0,2371.0,1821949952.0,287129600.0,1055129600.0,64491225088.0
2.501,0.075,97.424,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,3292.0,2981.0,1821892608.0,287129600.0,1055129600.0,64491282432.0
2.502,0.025,97.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976.0,2395.0,1821888512.0,287129600.0,1055129600.0,64491286528.0
2.526,0.050,97.424,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,3030.0,2475.0,1821728768.0,287129600.0,1055129600.0,64491446272.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.0,2534.0,1821601792.0,287129600.0,1055129600.0,64491573248.0
2.525,0.075,97.375,0.0,0.0,0.025,0.0,0.0,184.0,0.0,0.0,0.0,3734.0,3908.0,1821601792.0,287129600.0,1055129600.0,64491573248.0
2.503,0.025,97.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969.0,2397.0,1821601792.0,287129600.0,1055129600.0,64491573248.0
2.502,0.025,97.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.0,2439.0,1821601792.0,287129600.0,1055129600.0,64491573248.0
2.502,0.050,97.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.0,2390.0,1821601792.0,287129600.0,1055129600.0,64491573248.0
2.526,0.025,97.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3093.0,2658.0,1821474816.0,287129600.0,1055129600.0,64491700224.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3621.0,3713.0,1821474816.0,287129600.0,1055129600.0,64491700224.0
2.504,0.050,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3455.0,3417.0,1821474816.0,287129600.0,1055129600.0,64491700224.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.0,2371.0,1821474816.0,287129600.0,1055129600.0,64491700224.0
2.528,0.050,97.422,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,3145.0,2765.0,1821356032.0,287129600.0,1055129600.0,64491819008.0
2.503,0.050,97.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.0,2374.0,1821491200.0,287129600.0,1055129600.0,64491683840.0
