"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-6.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-SER/results/662/dstat_sp-mz_C_O2.csv",,,,"Date:","09 Apr 2020 00:26:33 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
13.002,0.312,86.660,0.022,0.000,0.004,168.272,16594.735,0.0,0.0,30.429,1578.687,7435.558,4025.576,1152684032.0,239697920.0,198352896.0,66063499264.0
2.793,0.646,96.519,0.0,0.0,0.042,0.0,0.0,451762.0,335254.0,0.0,0.0,11605.0,18046.0,1318019072.0,239697920.0,198369280.0,65898147840.0
2.002,0.146,97.832,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.0,2746.0,1482629120.0,239697920.0,198369280.0,65733537792.0
2.756,0.814,96.388,0.0,0.0,0.042,0.0,0.0,133049.0,98152.0,0.0,0.0,12568.0,19858.0,1774075904.0,239697920.0,198479872.0,65441980416.0
2.002,0.146,97.352,0.500,0.0,0.0,0.0,94208.0,0.0,0.0,0.0,0.0,3079.0,2467.0,1956458496.0,239697920.0,198496256.0,65259581440.0
2.839,0.626,96.493,0.0,0.0,0.042,0.0,0.0,559584.0,458166.0,0.0,0.0,11746.0,18959.0,1977487360.0,239697920.0,198520832.0,65238528000.0
2.148,0.083,97.727,0.021,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,4087.0,3227.0,1954004992.0,239697920.0,198561792.0,65261969408.0
2.086,0.021,97.893,0.0,0.0,0.0,0.0,0.0,578785.0,480828.0,0.0,0.0,3200.0,2755.0,1952374784.0,239697920.0,198553600.0,65263607808.0
2.191,0.230,97.580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,3475.0,1939476480.0,239697920.0,198553600.0,65276506112.0
