"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-662-2.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-SER/results/662/dstat_sp-mz_A.csv",,,,"Date:","08 Apr 2020 21:36:31 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","used","buff","cach","free"
5.615,0.574,93.778,0.027,0.000,0.005,383.857,34017.020,0.0,0.0,176.356,273.692,4448.951,3561.023,1090088960.0,106672128.0,12228460544.0,54229012480.0
2.084,0.063,97.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3341.0,3131.0,1125986304.0,106672128.0,12228661248.0,54192914432.0
2.086,0.063,97.851,0.0,0.0,0.0,0.0,0.0,334627.0,58058.0,0.0,0.0,3304.0,3077.0,1125662720.0,106672128.0,12228915200.0,54192984064.0
2.105,0.063,97.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.0,2368.0,1125060608.0,106672128.0,12228919296.0,54193582080.0
2.087,0.042,97.871,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3420.0,3263.0,1124970496.0,106672128.0,12228919296.0,54193672192.0
2.106,0.042,97.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.0,3975.0,1124716544.0,106672128.0,12228919296.0,54193926144.0
2.088,0.042,97.452,0.418,0.0,0.0,0.0,217088.0,180.0,0.0,0.0,0.0,3795.0,4008.0,1124720640.0,106676224.0,12228919296.0,54193917952.0
2.087,0.021,97.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.0,3975.0,1124397056.0,106676224.0,12228919296.0,54194241536.0
2.088,0.021,97.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756.0,3979.0,1124134912.0,106676224.0,12228919296.0,54194503680.0
2.086,0.042,97.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0,3984.0,1123618816.0,106676224.0,12228919296.0,54195019776.0
2.087,0.063,97.850,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3639.0,3705.0,1123483648.0,106676224.0,12228919296.0,54195154944.0
2.107,0.042,97.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.0,3968.0,1123364864.0,106676224.0,12228919296.0,54195273728.0
2.088,0.021,97.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3738.0,3951.0,1123237888.0,106676224.0,12228919296.0,54195400704.0
2.087,0.063,97.850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,3863.0,1122975744.0,106676224.0,12228919296.0,54195662848.0
2.089,0.021,97.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,4014.0,1122516992.0,106676224.0,12228919296.0,54196121600.0
